rms_raw,rms_db,rms_log1p,rms_cv,rms_skew,rms_kurtosis,mfcc1_mean,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,very_low_ratio,low_ratio,mid_low_ratio,mid_ratio,high_ratio,ratio_band_energy_mean,ratio_band_energy_std,spectral_ratio_hl,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,zcr_mean,zcr_std,flux_mean,flux_std,freq_dom_mean,freq_dom_std,device_id,debit
4.090920527235209e-05,-87.76355791379484,4.0908368513634764e-05,0.08252891898155212,-1.382570743560791,1.3660330772399902,-867.9400444400147,127.06801117755035,3.5676273581862787,-58.30660079659404,4.889746321822991,29.303846867529764,3.1560786638756815,-6.801330749750249,3.456630444495146,-21.831396813482534,2.539472377856932,4.200132143069916,2.893815609876117,-25.89016647847637,4.794936855537396,-10.823326404515306,5.346362756114735,-11.630390407224574,4.445475808293938,-20.891567123778632,3.788122401506968,-9.698345905739604,3.5705815314866616,-20.10853383790315,3.4927881928601794,0.46586384939569814,0.2791781678597316,0.10654224517831311,0.0786067923711807,0.042634505194261846,1.2255653497460413,0.23786369797145035,0.11757497135228907,7.365138733085295,0.028370373515470046,7.213404237935683,0.01950086522535281,8.080683572652806,0.01789876923615728,0.004223122306619514,0.0005790278652010661,0.08906693892045454,0.014249159369024293,0.03388551527382277,0.0035280270412191756,0.061257102272727265,0.0164288038138755,iphone,0.005
3.892134315777773e-05,-88.1962213003247,3.892058574195415e-05,0.08576823025941849,-0.9493401050567627,0.06973552703857422,-866.8705690192907,129.63875154012803,3.9384450496355075,-57.12739374517535,5.046884377951715,26.776082266165613,3.5780001283166274,-8.88218895758047,4.569358470896946,-21.49103837629305,3.0291905773324617,6.355544003825177,2.9721624476523862,-23.066707435771104,4.534234692009921,-9.861964429896888,4.288562060510413,-11.171974136598662,4.333956371208947,-19.642559095759637,4.779084998705064,-8.093893128037733,3.137428132129493,-17.33798595132135,2.691488364563456,0.40210247225693563,0.28839356635392516,0.13745667704947953,0.08046323662576103,0.04275098878608213,1.4328231599642183,0.19955361504327948,0.11632812295995398,7.364942825178459,0.03720592007558888,7.219373059716658,0.055202075617315986,8.079532232497634,0.02839639290374506,0.0049586986633291105,0.0019444203911388516,0.09126420454545454,0.012426916174477337,0.03519072440859589,0.0033134682805510763,0.06724964488636363,0.015396656509734813,iphone,0.005
8.262526184200797e-05,-81.6577325118463,8.262184856307482e-05,0.09457631409168243,-0.9113627672195435,1.1148948669433594,-790.2447495792253,131.05023688395963,3.9458880484321406,-90.41249727582363,6.391303858977269,44.34180445833881,4.647903003495338,-21.85560407722752,7.977081481874179,-14.526741027516561,5.114152425808423,1.0432296894722404,3.201834259479842,-35.99564047511721,4.085186094271812,0.646243551495338,2.642779276762235,-21.13643468618543,5.19270704413623,-19.527928528544745,5.471171140129324,-9.634013512050645,4.052198453559902,-22.45411777293823,4.772235704633803,0.2669842184283617,0.2449814974741997,0.18403364440876996,0.18631391754259952,0.10775953628294406,2.069755317221684,0.32489660892277156,0.19886761426451993,7.575892789019196,0.035428463727094885,7.264831235134768,0.04282111294228195,8.210604967088683,0.04277045374150717,0.0036767586605175834,0.0006104762232277882,0.13707386363636365,0.022689050264737783,0.030412974144570348,0.0022159056813719556,0.1259765625,0.05294848814875635,A51,0.01
9.552725827936859e-05,-80.3974446419982,9.552269584138722e-05,0.10109763592481613,-1.0676497220993042,0.9902873039245605,-771.9301722203952,125.65736195949938,8.93986425823082,-97.70201592306547,7.303265510848074,47.24121364762766,4.172537385211417,-24.826920182612294,4.434156097360126,-10.125602503507887,4.64612288450622,-2.0258361246587318,3.9709076552631646,-38.674183362649266,5.889525711702561,2.29636850771214,2.553464360040848,-22.196100098319974,4.896213813071601,-14.020447290322592,4.034419130169921,-7.8975252736199675,3.0115559140635804,-24.97647683290537,5.308275247711041,0.1699953218328696,0.21086192829868938,0.2185099464424697,0.23435371777317174,0.1540437334920533,2.383269266432071,0.19381818752244365,0.2513346496418625,7.658553881331371,0.06674338756559793,7.293674521579114,0.06207415328572915,8.272208131031924,0.05022138906785667,0.006462650731457139,0.00846974470651618,0.16359641335227273,0.020358500257912283,0.02831163255268278,0.002309149715752886,0.15460759943181818,0.03654957073776566,A51,0.01
8.156897675964127e-05,-81.76948906462356,8.156565019155173e-05,0.10526754707098007,-0.011455840431153774,-0.8405759334564209,-793.3884334655858,130.76851093288477,4.867944213186759,-89.73294487339916,6.912191851798825,46.58055413773511,5.771636472353977,-18.50625129662642,4.396468969854531,-15.448705190701526,4.298596041499049,3.9567059589881883,4.06386754727032,-34.12386174226435,2.7305627047907004,1.300048557529831,4.8216098894481965,-16.418852411362213,2.923843209610687,-18.385362234070744,2.048233052578573,-9.305292382944414,3.28309483504426,-23.28108792529829,3.2586055159411127,0.320146754964062,0.18451506984686697,0.16798244272146967,0.19837476042553817,0.11680418235757116,1.962702920410633,0.32676096839767704,0.20204927181932344,7.5729210573503085,0.061162625916173746,7.256160231013864,0.0274310780419766,8.205847878251863,0.035164848753636575,0.003695964548362425,0.0007606891443276622,0.13942649147727273,0.022963724369876325,0.03010222686915617,0.0033570324262645304,0.12362393465909091,0.04608191677457799,A51,0.01
0.00015067826971869745,-76.43898174681154,0.00015066691888841605,0.2786947190761566,1.0527355670928955,-0.1686108112335205,-752.0939550306285,127.91177827073365,6.184284710417171,-112.92679222391811,15.355599603505912,52.46072370140709,8.196735950480914,-20.371169971193204,6.719981754613988,-7.70090728846219,8.605316197544314,-1.5046669481382544,5.295506488029906,-39.2400348684333,7.518279788693023,1.4750388024881367,5.866454632847945,-27.17002875449284,10.05362994794684,-11.881243657816395,4.869644427182256,-3.735455857263129,6.675459182405654,-24.844669052103733,6.168189158979686,0.09267938954723669,0.10893325165240693,0.23275549974689508,0.4586073761358244,0.0997958964386748,2.9369553901334413,0.6039164837390869,0.3480705832284566,7.673751391461875,0.04514064758701332,7.218900613429105,0.09032347682762068,8.227075939574851,0.06973435281949154,0.0030925084540237135,0.002351258897103269,0.16681463068181818,0.029815174951371922,0.032477212542570154,0.01112426343303931,0.158203125,0.03970420185596899,A51,0.01
7.88086270550843e-05,-82.06851374614658,7.880552181838036e-05,0.09646496176719666,-1.6448255777359009,2.5086541175842285,-792.1003943645918,130.99691310314373,5.8174525133760095,-89.11622523548284,5.57245504969292,45.39880718985495,3.590223060863685,-21.517566376370223,6.5215936664038185,-15.352082668017006,2.8535295798605658,2.809335730034555,2.8318996770216067,-35.768145607538514,5.080582054822002,-0.8614959948740388,3.2382762340530893,-20.22210968304498,4.6611952244474715,-18.948647813227865,3.7757628622731585,-7.926079170961928,4.297274827608559,-20.8883588355645,4.5676282074614125,0.22617209821484843,0.24485370913329388,0.19089644941555464,0.1984777420508354,0.12035674131223241,2.1146764816403896,0.1997213191866789,0.2018373528001238,7.584299281600804,0.05313515342654221,7.269348011561851,0.04213895644672628,8.213900027694537,0.03681166051540202,0.004418406607240182,0.0025075890935516414,0.1500577059659091,0.02852521053116628,0.029955156736955462,0.002301799708289075,0.1319247159090909,0.0473048153258078,A51,0.01
0.00011469043982687514,-78.8094480622754,0.00011468386338121346,0.3658895194530487,0.7917880415916443,-0.7623376846313477,-778.2525528771461,135.29212832960283,9.415465148858274,-97.97299871482001,14.760355491873613,43.94018620089242,5.90989443479393,-19.469028984820543,7.168645977538076,-17.77818538677829,9.314339160633947,-0.9529453453797558,7.988541997583299,-34.52875306155534,7.526879484145991,0.40425923054264995,4.982164354228645,-22.121546281906,6.9793033406162,-17.888345268330553,5.707710927259222,-6.402555544055175,4.947130699677423,-21.086363644791422,3.922433331304941,0.1318259415476088,0.2760174627361773,0.20505237742345683,0.307327217214211,0.07120839712566639,2.5350169178197763,0.6185011371165943,0.21731082304353028,7.566151854196133,0.04602257544687632,7.220735412087711,0.07905827938193544,8.16382897439527,0.0661396883436924,0.003588816392868127,0.0023384983584508333,0.14894797585227273,0.028537020046837065,0.03290407323626589,0.012744742137759264,0.12886186079545453,0.06791242206133452,A51,0.01
6.624419817259029e-05,-83.57702993386008,6.624200412258938e-05,0.07753591984510422,-1.4994003772735596,1.6582813262939453,-805.3337216618802,128.6433315087117,4.0616933288794925,-90.54588304324373,5.571458170947287,36.58626213064677,4.007160984931786,-21.656151998675295,3.19368208830796,-19.108122618513693,3.2417829658169697,4.436983973027975,4.712949591847892,-34.31500483700228,5.388064377440877,-3.9626001387799774,2.9000138259190265,-16.455999716275972,4.008800252719544,-19.705773049242037,3.96930586173857,-8.288210164205099,3.6045960941087003,-20.819482648021708,3.816741382131548,0.19182720785014537,0.2534631436115376,0.22857085278820777,0.1964357973480978,0.12054853634741557,2.351375883809472,0.1868980448220799,0.20928825349020264,7.573774166996906,0.024261498892571953,7.237737625417194,0.0430853773715312,8.195923860877913,0.0204213445292701,0.004966398574103272,0.0026150522149348716,0.14697265625,0.02256635572139763,0.02937289403994386,0.001651994919395904,0.11146129261363637,0.050338238685026,A50,0.02
6.619980681983991e-05,-83.5828524370845,6.619761570932862e-05,0.0840945914387703,-1.772270679473877,2.8742804527282715,-806.9414678367847,130.29056524573173,2.709491206419228,-88.07487418161807,3.894461521536923,36.69212199424604,2.5552831064715114,-22.356096616949237,3.900844155540317,-21.333543364886058,3.2140496028373975,3.276125905236884,2.5219136854471866,-35.51789523117362,4.000180571699844,-4.303785495010298,3.5723867980030786,-15.90736139610703,3.1122616773356553,-19.245281697149903,3.097261315371951,-7.188118416280386,3.1422519775303974,-21.092527736018607,2.9494960355941555,0.23603437781104306,0.26225552508693833,0.20659467262954007,0.17478037859514062,0.1119705774491537,2.2437345227580145,0.2193251348956114,0.19075949353224753,7.552652991890304,0.028215556158833883,7.234405493197243,0.01768656156018534,8.19134154893201,0.019660153182329443,0.0042840026826351,0.0007762088275485554,0.13904918323863635,0.02206466090209139,0.029938876415319275,0.002456394714956926,0.10191761363636363,0.05165766859436593,A50,0.02
